status	original_id	matched_id	converted_id	notes
DIRECT	1CQY-A	1CQY-A	1cqy_A	Exact ID match
DIRECT	1CR5-A	1CR5-A	1cr5_A	Exact ID match
DIRECT	1CRK-A	1CRK-A	1crk_A	Exact ID match
DIRECT	1CRW-G	1CRW-G	1crw_G	Exact ID match
DIRECT	1CS1-A	1CS1-A	1cs1_A	Exact ID match
DIRECT	1CS4-A	1CS4-A	1cs4_A	Exact ID match
DIRECT	1CSB-B	1CSB-B	1csb_B	Exact ID match
DIRECT	1CSN-A	1CSN-A	1csn_A	Exact ID match
DIRECT	1CT5-A	1CT5-A	1ct5_A	Exact ID match
DIRECT	1CT8-A	1CT8-A	1ct8_A	Exact ID match
DIRECT	1CUR-A	1CUR-A	1cur_A	Exact ID match
DIRECT	1CUU-A	1CUU-A	1cuu_A	Exact ID match
DIRECT	1CV8-A	1CV8-A	1cv8_A	Exact ID match
DIRECT	1CVO-A	1CVO-A	1cvo_A	Exact ID match
DIRECT	1CW0-A	1CW0-A	1cw0_A	Exact ID match
DIRECT	1CWP-A	1CWP-A	1cwp_A	Exact ID match
DIRECT	1CWW-A	1CWW-A	1cww_A	Exact ID match
DIRECT	1CX1-A	1CX1-A	1cx1_A	Exact ID match
DIRECT	1CX4-A	1CX4-A	1cx4_A	Exact ID match
DIRECT	1CXP-C	1CXP-C	1cxp_C	Exact ID match
DIRECT	1CXV-A	1CXV-A	1cxv_A	Exact ID match
DIRECT	1CXZ-B	1CXZ-B	1cxz_B	Exact ID match
DIRECT	1CYD-A	1CYD-A	1cyd_A	Exact ID match
DIRECT	1CYI-A	1CYI-A	1cyi_A	Exact ID match
DIRECT	1CZ3-A	1CZ3-A	1cz3_A	Exact ID match
DIRECT	1CZ8-V	1CZ8-V	1cz8_V	Exact ID match
DIRECT	1CZD-A	1CZD-A	1czd_A	Exact ID match
DIRECT	1CZW-A	1CZW-A	1czw_A	Exact ID match
DIRECT	1CZY-A	1CZY-A	1czy_A	Exact ID match
DIRECT	1CZZ-A	1CZZ-A	1czz_A	Exact ID match
DIRECT	1D0N-A	1D0N-A	1d0n_A	Exact ID match
DIRECT	1D0Q-A	1D0Q-A	1d0q_A	Exact ID match
DIRECT	1D1D-A	1D1D-A	1d1d_A	Exact ID match
DIRECT	1D1J-A	1D1J-A	1d1j_A	Exact ID match
DIRECT	1D1N-A	1D1N-A	1d1n_A	Exact ID match
DIRECT	1D1Q-A	1D1Q-A	1d1q_A	Exact ID match
DIRECT	1D1R-A	1D1R-A	1d1r_A	Exact ID match
DIRECT	1D2B-A	1D2B-A	1d2b_A	Exact ID match
DIRECT	1D2E-A	1D2E-A	1d2e_A	Exact ID match
DIRECT	1D2F-A	1D2F-A	1d2f_A	Exact ID match
DIRECT	1D2I-A	1D2I-A	1d2i_A	Exact ID match
DIRECT	1D2N-A	1D2N-A	1d2n_A	Exact ID match
DIRECT	1D2T-A	1D2T-A	1d2t_A	Exact ID match
DIRECT	1D2Z-B	1D2Z-B	1d2z_B	Exact ID match
DIRECT	1D3B-A	1D3B-A	1d3b_A	Exact ID match
DIRECT	1D3U-A	1D3U-A	1d3u_A	Exact ID match
DIRECT	1D3Y-A	1D3Y-A	1d3y_A	Exact ID match
DIRECT	1D4B-A	1D4B-A	1d4b_A	Exact ID match
DIRECT	1D4M-1	1D4M-1	1d4m_1	Exact ID match
DIRECT	1D4M-4	1D4M-4	1d4m_4	Exact ID match
DIRECT	1D4U-A	1D4U-A	1d4u_A	Exact ID match
DIRECT	1D5A-A	1D5A-A	1d5a_A	Exact ID match
DIRECT	1D5B-A	1D5B-A	1d5b_A	Exact ID match
DIRECT	1D5C-A	1D5C-A	1d5c_A	Exact ID match
DIRECT	1D5Y-A	1D5Y-A	1d5y_A	Exact ID match
DIRECT	1D66-A	1D66-A	1d66_A	Exact ID match
DIRECT	1D6T-A	1D6T-A	1d6t_A	Exact ID match
DIRECT	1D8H-A	1D8H-A	1d8h_A	Exact ID match
DIRECT	1D8L-A	1D8L-A	1d8l_A	Exact ID match
DIRECT	1D8U-A	1D8U-A	1d8u_A	Exact ID match
DIRECT	1D8Z-A	1D8Z-A	1d8z_A	Exact ID match
DIRECT	1D9A-A	1D9A-A	1d9a_A	Exact ID match
DIRECT	1D9D-A	1D9D-A	1d9d_A	Exact ID match
DIRECT	1D9K-B	1D9K-B	1d9k_B	Exact ID match
DIRECT	1D9N-A	1D9N-A	1d9n_A	Exact ID match
DIRECT	1D9S-A	1D9S-A	1d9s_A	Exact ID match
DIRECT	1D9U-A	1D9U-A	1d9u_A	Exact ID match
DIRECT	1D9Z-A	1D9Z-A	1d9z_A	Exact ID match
DIRECT	1DAB-A	1DAB-A	1dab_A	Exact ID match
DIRECT	1DAN-L	1DAN-L	1dan_L	Exact ID match
DIRECT	1DB3-A	1DB3-A	1db3_A	Exact ID match
DIRECT	1DBD-A	1DBD-A	1dbd_A	Exact ID match
DIRECT	1DBH-A	1DBH-A	1dbh_A	Exact ID match
DIRECT	1DBI-A	1DBI-A	1dbi_A	Exact ID match
DIRECT	1DBN-A	1DBN-A	1dbn_A	Exact ID match
DIRECT	1DBT-A	1DBT-A	1dbt_A	Exact ID match
DIRECT	1DBY-A	1DBY-A	1dby_A	Exact ID match
DIRECT	1DC1-A	1DC1-A	1dc1_A	Exact ID match
DIRECT	1DCF-A	1DCF-A	1dcf_A	Exact ID match
DIRECT	1DCH-A	1DCH-A	1dch_A	Exact ID match
DIRECT	1DCQ-A	1DCQ-A	1dcq_A	Exact ID match
DIRECT	1DCT-A	1DCT-A	1dct_A	Exact ID match
DIRECT	1DD3-A	1DD3-A	1dd3_A	Exact ID match
DIRECT	1DDL-A	1DDL-A	1ddl_A	Exact ID match
DIRECT	1DDZ-A	1DDZ-A	1ddz_A	Exact ID match
DIRECT	1DE3-A	1DE3-A	1de3_A	Exact ID match
DIRECT	1DEM-A	1DEM-A	1dem_A	Exact ID match
DIRECT	1DEQ-A	1DEQ-A	1deq_A	Exact ID match
DIRECT	1DEQ-B	1DEQ-B	1deq_B	Exact ID match
DIRECT	1DEQ-C	1DEQ-C	1deq_C	Exact ID match
DIRECT	1DG6-A	1DG6-A	1dg6_A	Exact ID match
DIRECT	1DGJ-A	1DGJ-A	1dgj_A	Exact ID match
DIRECT	1DGN-A	1DGN-A	1dgn_A	Exact ID match
DIRECT	1DGS-A	1DGS-A	1dgs_A	Exact ID match
DIRECT	1DI2-A	1DI2-A	1di2_A	Exact ID match
DIRECT	1DIA-A	1DIA-A	1dia_A	Exact ID match
DIRECT	1DII-A	1DII-A	1dii_A	Exact ID match
DIRECT	1DIP-A	1DIP-A	1dip_A	Exact ID match
DIRECT	1DJ2-A	1DJ2-A	1dj2_A	Exact ID match
DIRECT	1DJ3-A	1DJ3-A	1dj3_A	Exact ID match
DIRECT	1DJ7-A	1DJ7-A	1dj7_A	Exact ID match
DIRECT	1DJ7-B	1DJ7-B	1dj7_B	Exact ID match
DIRECT	1DJ9-A	1DJ9-A	1dj9_A	Exact ID match
DIRECT	1DK5-A	1DK5-A	1dk5_A	Exact ID match
DIRECT	1DL3-A	1DL3-A	1dl3_A	Exact ID match
DIRECT	1DL5-A	1DL5-A	1dl5_A	Exact ID match
DIRECT	1DLA-A	1DLA-A	1dla_A	Exact ID match
DIRECT	1DLE-A	1DLE-A	1dle_A	Exact ID match
DIRECT	1DLF-L	1DLF-L	1dlf_L	Exact ID match
DIRECT	1DLY-A	1DLY-A	1dly_A	Exact ID match
DIRECT	1DM0-A	1DM0-A	1dm0_A	Exact ID match
DIRECT	1DM5-A	1DM5-A	1dm5_A	Exact ID match
DIRECT	1DM9-A	1DM9-A	1dm9_A	Exact ID match
DIRECT	1DMG-A	1DMG-A	1dmg_A	Exact ID match
DIRECT	1DML-A	1DML-A	1dml_A	Exact ID match
DIRECT	1DMU-A	1DMU-A	1dmu_A	Exact ID match
DIRECT	1DNP-A	1DNP-A	1dnp_A	Exact ID match
DIRECT	1DNY-A	1DNY-A	1dny_A	Exact ID match
DIRECT	1DO6-A	1DO6-A	1do6_A	Exact ID match
DIRECT	1DO9-A	1DO9-A	1do9_A	Exact ID match
DIRECT	1DOA-B	1DOA-B	1doa_B	Exact ID match
DIRECT	1DOF-A	1DOF-A	1dof_A	Exact ID match
DIRECT	1DOH-A	1DOH-A	1doh_A	Exact ID match
DIRECT	1DOI-A	1DOI-A	1doi_A	Exact ID match
DIRECT	1DOQ-A	1DOQ-A	1doq_A	Exact ID match
DIRECT	1DOV-A	1DOV-A	1dov_A	Exact ID match
DIRECT	1DOW-A	1DOW-A	1dow_A	Exact ID match
DIRECT	1DP7-P	1DP7-P	1dp7_P	Exact ID match
DIRECT	1DPY-A	1DPY-A	1dpy_A	Exact ID match
DIRECT	1DQ3-A	1DQ3-A	1dq3_A	Exact ID match
DIRECT	1DQB-A	1DQB-A	1dqb_A	Exact ID match
DIRECT	1DQC-A	1DQC-A	1dqc_A	Exact ID match
DIRECT	1DQU-A	1DQU-A	1dqu_A	Exact ID match
DIRECT	1DQV-A	1DQV-A	1dqv_A	Exact ID match
DIRECT	1DR9-A	1DR9-A	1dr9_A	Exact ID match
DIRECT	1DRO-A	1DRO-A	1dro_A	Exact ID match
DIRECT	1DS6-B	1DS6-B	1ds6_B	Exact ID match
DIRECT	1DT0-A	1DT0-A	1dt0_A	Exact ID match
DIRECT	1DT2-A	1DT2-A	1dt2_A	Exact ID match
DIRECT	1DT3-A	1DT3-A	1dt3_A	Exact ID match
DIRECT	1DT4-A	1DT4-A	1dt4_A	Exact ID match
DIRECT	1DTJ-A	1DTJ-A	1dtj_A	Exact ID match
DIRECT	1DTP-A	1DTP-A	1dtp_A	Exact ID match
DIRECT	1DTV-A	1DTV-A	1dtv_A	Exact ID match
DIRECT	1DU6-A	1DU6-A	1du6_A	Exact ID match
DIRECT	1DUE-A	1DUE-A	1due_A	Exact ID match
DIRECT	1DUG-A	1DUG-A	1dug_A	Exact ID match
DIRECT	1DUS-A	1DUS-A	1dus_A	Exact ID match
DIRECT	1DUW-A	1DUW-A	1duw_A	Exact ID match
DIRECT	1DUX-C	1DUX-C	1dux_C	Exact ID match
DIRECT	1DVK-A	1DVK-A	1dvk_A	Exact ID match
DIRECT	1DVP-A	1DVP-A	1dvp_A	Exact ID match
DIRECT	1DVV-A	1DVV-A	1dvv_A	Exact ID match
DIRECT	1DWM-A	1DWM-A	1dwm_A	Exact ID match
DIRECT	1DWO-A	1DWO-A	1dwo_A	Exact ID match
DIRECT	1DWU-A	1DWU-A	1dwu_A	Exact ID match
DIRECT	1DX8-A	1DX8-A	1dx8_A	Exact ID match
DIRECT	1DXH-A	1DXH-A	1dxh_A	Exact ID match
DIRECT	1DXI-A	1DXI-A	1dxi_A	Exact ID match
DIRECT	1DXJ-A	1DXJ-A	1dxj_A	Exact ID match
DIRECT	1DXL-A	1DXL-A	1dxl_A	Exact ID match
DIRECT	1DXQ-A	1DXQ-A	1dxq_A	Exact ID match
DIRECT	1DXY-A	1DXY-A	1dxy_A	Exact ID match
DIRECT	1DY6-A	1DY6-A	1dy6_A	Exact ID match
DIRECT	1DYL-A	1DYL-A	1dyl_A	Exact ID match
DIRECT	1DYN-A	1DYN-A	1dyn_A	Exact ID match
DIRECT	1DYO-A	1DYO-A	1dyo_A	Exact ID match
DIRECT	1DYS-A	1DYS-A	1dys_A	Exact ID match
DIRECT	1DYZ-A	1DYZ-A	1dyz_A	Exact ID match
DIRECT	1DZD-A	1DZD-A	1dzd_A	Exact ID match
DIRECT	1DZL-A	1DZL-A	1dzl_A	Exact ID match
DIRECT	1DZQ-A	1DZQ-A	1dzq_A	Exact ID match
DIRECT	1E08-A	1E08-A	1e08_A	Exact ID match
DIRECT	1E08-E	1E08-E	1e08_E	Exact ID match
DIRECT	1E09-A	1E09-A	1e09_A	Exact ID match
DIRECT	1E0B-A	1E0B-A	1e0b_A	Exact ID match
DIRECT	1E0R-B	1E0R-B	1e0r_B	Exact ID match
DIRECT	1E0Z-A	1E0Z-A	1e0z_A	Exact ID match
DIRECT	1E17-A	1E17-A	1e17_A	Exact ID match
DIRECT	1E19-A	1E19-A	1e19_A	Exact ID match
DIRECT	1E1H-A	1E1H-A	1e1h_A	Exact ID match
DIRECT	1E1H-B	1E1H-B	1e1h_B	Exact ID match
DIRECT	1E25-A	1E25-A	1e25_A	Exact ID match
DIRECT	1E29-A	1E29-A	1e29_A	Exact ID match
DIRECT	1E2T-A	1E2T-A	1e2t_A	Exact ID match
DIRECT	1E2W-A	1E2W-A	1e2w_A	Exact ID match
DIRECT	1E2Y-A	1E2Y-A	1e2y_A	Exact ID match
DIRECT	1E3A-B	1E3A-B	1e3a_B	Exact ID match
DIRECT	1E3D-A	1E3D-A	1e3d_A	Exact ID match
DIRECT	1E3D-B	1E3D-B	1e3d_B	Exact ID match
DIRECT	1E3E-A	1E3E-A	1e3e_A	Exact ID match
DIRECT	1E3H-A	1E3H-A	1e3h_A	Exact ID match
DIRECT	1E3O-C	1E3O-C	1e3o_C	Exact ID match
DIRECT	1E4A-P	1E4A-P	1e4a_P	Exact ID match
DIRECT	1E4E-B	1E4E-B	1e4e_B	Exact ID match
DIRECT	1E4U-A	1E4U-A	1e4u_A	Exact ID match
DIRECT	1E4W-L	1E4W-L	1e4w_L	Exact ID match
DIRECT	1E58-A	1E58-A	1e58_A	Exact ID match
DIRECT	1E5D-A	1E5D-A	1e5d_A	Exact ID match
DIRECT	1E5M-A	1E5M-A	1e5m_A	Exact ID match
DIRECT	1E5P-A	1E5P-A	1e5p_A	Exact ID match
DIRECT	1E5W-A	1E5W-A	1e5w_A	Exact ID match
DIRECT	1E60-A	1E60-A	1e60_A	Exact ID match
DIRECT	1E6E-B	1E6E-B	1e6e_B	Exact ID match
DIRECT	1E6I-A	1E6I-A	1e6i_A	Exact ID match
DIRECT	1E6V-A	1E6V-A	1e6v_A	Exact ID match
DIRECT	1E6V-B	1E6V-B	1e6v_B	Exact ID match
DIRECT	1E6Y-A	1E6Y-A	1e6y_A	Exact ID match
DIRECT	1E6Y-B	1E6Y-B	1e6y_B	Exact ID match
DIRECT	1E7L-A	1E7L-A	1e7l_A	Exact ID match
DIRECT	1E7N-A	1E7N-A	1e7n_A	Exact ID match
DIRECT	1E7P-B	1E7P-B	1e7p_B	Exact ID match
DIRECT	1E7Z-A	1E7Z-A	1e7z_A	Exact ID match
DIRECT	1E9M-A	1E9M-A	1e9m_A	Exact ID match
DIRECT	1E9Y-A	1E9Y-A	1e9y_A	Exact ID match
DIRECT	1E9Y-B	1E9Y-B	1e9y_B	Exact ID match
DIRECT	1EAI-C	1EAI-C	1eai_C	Exact ID match
DIRECT	1EAK-A	1EAK-A	1eak_A	Exact ID match
DIRECT	1EAR-A	1EAR-A	1ear_A	Exact ID match
DIRECT	1EB6-A	1EB6-A	1eb6_A	Exact ID match
DIRECT	1EB7-A	1EB7-A	1eb7_A	Exact ID match
DIRECT	1EBD-A	1EBD-A	1ebd_A	Exact ID match
DIRECT	1EBF-A	1EBF-A	1ebf_A	Exact ID match
DIRECT	1EC6-A	1EC6-A	1ec6_A	Exact ID match
DIRECT	1ECM-A	1ECM-A	1ecm_A	Exact ID match
DIRECT	1ECX-A	1ECX-A	1ecx_A	Exact ID match
DIRECT	1EDG-A	1EDG-A	1edg_A	Exact ID match
DIRECT	1EDH-A	1EDH-A	1edh_A	Exact ID match
DIRECT	1EDT-A	1EDT-A	1edt_A	Exact ID match
DIRECT	1EE2-A	1EE2-A	1ee2_A	Exact ID match
DIRECT	1EE8-A	1EE8-A	1ee8_A	Exact ID match
DIRECT	1EEP-A	1EEP-A	1eep_A	Exact ID match
DIRECT	1EF1-C	1EF1-C	1ef1_C	Exact ID match
DIRECT	1EF5-A	1EF5-A	1ef5_A	Exact ID match
DIRECT	1EF7-A	1EF7-A	1ef7_A	Exact ID match
DIRECT	1EFE-A	1EFE-A	1efe_A	Exact ID match
DIRECT	1EFM-A	1EFM-A	1efm_A	Exact ID match
DIRECT	1EFP-A	1EFP-A	1efp_A	Exact ID match
DIRECT	1EFP-B	1EFP-B	1efp_B	Exact ID match
DIRECT	1EFW-A	1EFW-A	1efw_A	Exact ID match
DIRECT	1EG1-A	1EG1-A	1eg1_A	Exact ID match
DIRECT	1EG9-A	1EG9-A	1eg9_A	Exact ID match
DIRECT	1EGJ-A	1EGJ-A	1egj_A	Exact ID match
DIRECT	1EGX-A	1EGX-A	1egx_A	Exact ID match
DIRECT	1EGZ-A	1EGZ-A	1egz_A	Exact ID match
DIRECT	1EH1-A	1EH1-A	1eh1_A	Exact ID match
DIRECT	1EHA-A	1EHA-A	1eha_A	Exact ID match
DIRECT	1EHI-A	1EHI-A	1ehi_A	Exact ID match
DIRECT	1EHW-A	1EHW-A	1ehw_A	Exact ID match
DIRECT	1EI3-B	1EI3-B	1ei3_B	Exact ID match
DIRECT	1EI3-C	1EI3-C	1ei3_C	Exact ID match
DIRECT	1EI5-A	1EI5-A	1ei5_A	Exact ID match
DIRECT	1EIF-A	1EIF-A	1eif_A	Exact ID match
DIRECT	1EIG-A	1EIG-A	1eig_A	Exact ID match
DIRECT	1EIJ-A	1EIJ-A	1eij_A	Exact ID match
DIRECT	1EIK-A	1EIK-A	1eik_A	Exact ID match
DIRECT	1EIS-A	1EIS-A	1eis_A	Exact ID match
DIRECT	1EIX-A	1EIX-A	1eix_A	Exact ID match
DIRECT	1EIZ-A	1EIZ-A	1eiz_A	Exact ID match
DIRECT	1EJ6-D	1EJ6-D	1ej6_D	Exact ID match
DIRECT	1EJ8-A	1EJ8-A	1ej8_A	Exact ID match
DIRECT	1EJE-A	1EJE-A	1eje_A	Exact ID match
DIRECT	1EJI-A	1EJI-A	1eji_A	Exact ID match
DIRECT	1EK0-A	1EK0-A	1ek0_A	Exact ID match
DIRECT	1EK3-A	1EK3-A	1ek3_A	Exact ID match
DIRECT	1EKE-A	1EKE-A	1eke_A	Exact ID match
DIRECT	1EKJ-A	1EKJ-A	1ekj_A	Exact ID match
DIRECT	1ELJ-A	1ELJ-A	1elj_A	Exact ID match
DIRECT	1ELK-A	1ELK-A	1elk_A	Exact ID match
DIRECT	1ELP-A	1ELP-A	1elp_A	Exact ID match
DIRECT	1ELT-A	1ELT-A	1elt_A	Exact ID match
DIRECT	1ELV-A	1ELV-A	1elv_A	Exact ID match
DIRECT	1EM8-A	1EM8-A	1em8_A	Exact ID match
DIRECT	1EM8-B	1EM8-B	1em8_B	Exact ID match
DIRECT	1EM9-A	1EM9-A	1em9_A	Exact ID match
DIRECT	1EMN-A	1EMN-A	1emn_A	Exact ID match
DIRECT	1EMR-A	1EMR-A	1emr_A	Exact ID match
DIRECT	1EMS-A	1EMS-A	1ems_A	Exact ID match
DIRECT	1EMY-A	1EMY-A	1emy_A	Exact ID match
DIRECT	1ENJ-A	1ENJ-A	1enj_A	Exact ID match
DIRECT	1ENW-A	1ENW-A	1enw_A	Exact ID match
DIRECT	1EO0-A	1EO0-A	1eo0_A	Exact ID match
DIRECT	1EOD-A	1EOD-A	1eod_A	Exact ID match
DIRECT	1EPU-A	1EPU-A	1epu_A	Exact ID match
DIRECT	1EQ1-A	1EQ1-A	1eq1_A	Exact ID match
DIRECT	1EQ9-A	1EQ9-A	1eq9_A	Exact ID match
DIRECT	1EQK-A	1EQK-A	1eqk_A	Exact ID match
DIRECT	1EQW-A	1EQW-A	1eqw_A	Exact ID match
DIRECT	1ERG-A	1ERG-A	1erg_A	Exact ID match
DIRECT	1ES6-A	1ES6-A	1es6_A	Exact ID match
DIRECT	1ES7-A	1ES7-A	1es7_A	Exact ID match
DIRECT	1ES7-B	1ES7-B	1es7_B	Exact ID match
DIRECT	1ESM-A	1ESM-A	1esm_A	Exact ID match
DIRECT	1ESX-A	1ESX-A	1esx_A	Exact ID match
DIRECT	1ET0-A	1ET0-A	1et0_A	Exact ID match
DIRECT	1ETH-A	1ETH-A	1eth_A	Exact ID match
DIRECT	1EU1-A	1EU1-A	1eu1_A	Exact ID match
DIRECT	1EU8-A	1EU8-A	1eu8_A	Exact ID match
DIRECT	1EUC-B	1EUC-B	1euc_B	Exact ID match
DIRECT	1EUF-A	1EUF-A	1euf_A	Exact ID match
DIRECT	1EUR-A	1EUR-A	1eur_A	Exact ID match
DIRECT	1EUV-A	1EUV-A	1euv_A	Exact ID match
DIRECT	1EUZ-A	1EUZ-A	1euz_A	Exact ID match
DIRECT	1EV1-1	1EV1-1	1ev1_1	Exact ID match
DIRECT	1EV1-2	1EV1-2	1ev1_2	Exact ID match
DIRECT	1EV1-3	1EV1-3	1ev1_3	Exact ID match
DIRECT	1EV1-4	1EV1-4	1ev1_4	Exact ID match
DIRECT	1EVJ-A	1EVJ-A	1evj_A	Exact ID match
DIRECT	1EVY-A	1EVY-A	1evy_A	Exact ID match
DIRECT	1EW3-A	1EW3-A	1ew3_A	Exact ID match
DIRECT	1EWN-A	1EWN-A	1ewn_A	Exact ID match
DIRECT	1EWR-A	1EWR-A	1ewr_A	Exact ID match
DIRECT	1EX2-A	1EX2-A	1ex2_A	Exact ID match
DIRECT	1EX4-A	1EX4-A	1ex4_A	Exact ID match
DIRECT	1EX9-A	1EX9-A	1ex9_A	Exact ID match
DIRECT	1EXB-E	1EXB-E	1exb_E	Exact ID match
DIRECT	1EXK-A	1EXK-A	1exk_A	Exact ID match
DIRECT	1EXS-A	1EXS-A	1exs_A	Exact ID match
DIRECT	1EXZ-A	1EXZ-A	1exz_A	Exact ID match
DIRECT	1EYE-A	1EYE-A	1eye_A	Exact ID match
DIRECT	1EYV-A	1EYV-A	1eyv_A	Exact ID match
DIRECT	1EZ4-A	1EZ4-A	1ez4_A	Exact ID match
DIRECT	1EZJ-A	1EZJ-A	1ezj_A	Exact ID match
DIRECT	1EZR-A	1EZR-A	1ezr_A	Exact ID match
DIRECT	1EZV-X	1EZV-X	1ezv_X	Exact ID match
DIRECT	1EZW-A	1EZW-A	1ezw_A	Exact ID match
DIRECT	1F07-A	1F07-A	1f07_A	Exact ID match
DIRECT	1F08-A	1F08-A	1f08_A	Exact ID match
DIRECT	1F0Z-A	1F0Z-A	1f0z_A	Exact ID match
DIRECT	1F15-A	1F15-A	1f15_A	Exact ID match
DIRECT	1F1E-A	1F1E-A	1f1e_A	Exact ID match
DIRECT	1F1F-A	1F1F-A	1f1f_A	Exact ID match
DIRECT	1F1M-A	1F1M-A	1f1m_A	Exact ID match
DIRECT	1F1O-A	1F1O-A	1f1o_A	Exact ID match
DIRECT	1F2E-A	1F2E-A	1f2e_A	Exact ID match
DIRECT	1F2H-A	1F2H-A	1f2h_A	Exact ID match
DIRECT	1F2R-C	1F2R-C	1f2r_C	Exact ID match
DIRECT	1F2R-I	1F2R-I	1f2r_I	Exact ID match
DIRECT	1F2V-A	1F2V-A	1f2v_A	Exact ID match
DIRECT	1F37-A	1F37-A	1f37_A	Exact ID match
DIRECT	1F3M-A	1F3M-A	1f3m_A	Exact ID match
DIRECT	1F3U-A	1F3U-A	1f3u_A	Exact ID match
DIRECT	1F3U-B	1F3U-B	1f3u_B	Exact ID match
DIRECT	1F4M-A	1F4M-A	1f4m_A	Exact ID match
DIRECT	1F56-A	1F56-A	1f56_A	Exact ID match
DIRECT	1F5J-A	1F5J-A	1f5j_A	Exact ID match
DIRECT	1F5O-A	1F5O-A	1f5o_A	Exact ID match
DIRECT	1F5V-A	1F5V-A	1f5v_A	Exact ID match
DIRECT	1F5X-A	1F5X-A	1f5x_A	Exact ID match
DIRECT	1F6F-A	1F6F-A	1f6f_A	Exact ID match
DIRECT	1F6G-A	1F6G-A	1f6g_A	Exact ID match
DIRECT	1F6L-L	1F6L-L	1f6l_L	Exact ID match
DIRECT	1F6M-A	1F6M-A	1f6m_A	Exact ID match
DIRECT	1F6V-A	1F6V-A	1f6v_A	Exact ID match
DIRECT	1F75-A	1F75-A	1f75_A	Exact ID match
DIRECT	1F76-A	1F76-A	1f76_A	Exact ID match
DIRECT	1F7C-A	1F7C-A	1f7c_A	Exact ID match
DIRECT	1F7S-A	1F7S-A	1f7s_A	Exact ID match
DIRECT	1F7T-A	1F7T-A	1f7t_A	Exact ID match
DIRECT	1F7W-A	1F7W-A	1f7w_A	Exact ID match
DIRECT	1F7Z-A	1F7Z-A	1f7z_A	Exact ID match
DIRECT	1F89-A	1F89-A	1f89_A	Exact ID match
DIRECT	1F8Q-A	1F8Q-A	1f8q_A	Exact ID match
DIRECT	1F8X-A	1F8X-A	1f8x_A	Exact ID match
DIRECT	1F94-A	1F94-A	1f94_A	Exact ID match
DIRECT	1F99-A	1F99-A	1f99_A	Exact ID match
DIRECT	1F99-B	1F99-B	1f99_B	Exact ID match
DIRECT	1F9A-A	1F9A-A	1f9a_A	Exact ID match
DIRECT	1F9F-A	1F9F-A	1f9f_A	Exact ID match
DIRECT	1F9K-A	1F9K-A	1f9k_A	Exact ID match
DIRECT	1F9N-A	1F9N-A	1f9n_A	Exact ID match
DIRECT	1F9T-A	1F9T-A	1f9t_A	Exact ID match
DIRECT	1FAD-A	1FAD-A	1fad_A	Exact ID match
DIRECT	1FAW-A	1FAW-A	1faw_A	Exact ID match
DIRECT	1FAZ-A	1FAZ-A	1faz_A	Exact ID match
DIRECT	1FBI-L	1FBI-L	1fbi_L	Exact ID match
DIRECT	1FBL-A	1FBL-A	1fbl_A	Exact ID match
DIRECT	1FBN-A	1FBN-A	1fbn_A	Exact ID match
DIRECT	1FC3-A	1FC3-A	1fc3_A	Exact ID match
DIRECT	1FCD-A	1FCD-A	1fcd_A	Exact ID match
DIRECT	1FCD-C	1FCD-C	1fcd_C	Exact ID match
DIRECT	1FCP-A	1FCP-A	1fcp_A	Exact ID match
DIRECT	1FD9-A	1FD9-A	1fd9_A	Exact ID match
DIRECT	1FDH-G	1FDH-G	1fdh_G	Exact ID match
DIRECT	1FDP-A	1FDP-A	1fdp_A	Exact ID match
DIRECT	1FE5-A	1FE5-A	1fe5_A	Exact ID match
DIRECT	1FF4-A	1FF4-A	1ff4_A	Exact ID match
DIRECT	1FFK-B	1FFK-B	1ffk_B	Exact ID match
DIRECT	1FFK-F	1FFK-F	1ffk_F	Exact ID match
DIRECT	1FFK-I	1FFK-I	1ffk_I	Exact ID match
DIRECT	1FFK-W	1FFK-W	1ffk_W	Exact ID match
DIRECT	1FFT-B	1FFT-B	1fft_B	Exact ID match
DIRECT	1FFT-C	1FFT-C	1fft_C	Exact ID match
DIRECT	1FFV-C	1FFV-C	1ffv_C	Exact ID match
DIRECT	1FGS-A	1FGS-A	1fgs_A	Exact ID match
DIRECT	1FHE-A	1FHE-A	1fhe_A	Exact ID match
DIRECT	1FHF-A	1FHF-A	1fhf_A	Exact ID match
DIRECT	1FHJ-B	1FHJ-B	1fhj_B	Exact ID match
DIRECT	1FHV-A	1FHV-A	1fhv_A	Exact ID match
DIRECT	1FI4-A	1FI4-A	1fi4_A	Exact ID match
DIRECT	1FI8-C	1FI8-C	1fi8_C	Exact ID match
DIRECT	1FIO-A	1FIO-A	1fio_A	Exact ID match
DIRECT	1FIW-A	1FIW-A	1fiw_A	Exact ID match
DIRECT	1FIZ-A	1FIZ-A	1fiz_A	Exact ID match
DIRECT	1FJD-A	1FJD-A	1fjd_A	Exact ID match
DIRECT	1FJH-A	1FJH-A	1fjh_A	Exact ID match
DIRECT	1FJL-A	1FJL-A	1fjl_A	Exact ID match
DIRECT	1FL2-A	1FL2-A	1fl2_A	Exact ID match
DIRECT	1FLA-A	1FLA-A	1fla_A	Exact ID match
DIRECT	1FLC-A	1FLC-A	1flc_A	Exact ID match
DIRECT	1FLG-A	1FLG-A	1flg_A	Exact ID match
DIRECT	1FLK-A	1FLK-A	1flk_A	Exact ID match
DIRECT	1FLP-A	1FLP-A	1flp_A	Exact ID match
